Iteration,IRLRewardMax,EnvExecTime,ProcessExecTime,AbsLearnSignal,LossBefore,MeanKLBefore,MeanKL,Time,IRLMedianLogQtau,IRLAverageExpertEnergy,AveragePolicyStd,ExplainedVariance,AverageReturn,Entropy,AverageDiscountedReturn,IRLAverageLogQtau,Perplexity,MinReturn,IRLAverageExpertLogQtau,LossAfter,OriginalTaskAverageReturn,IRLAverageEnergy,StdReturn,dLoss,IRLRewardMean,PolicyExecTime,IRLLoss,MaxReturn,IRLRewardMin,ItrTime,IRLMedianExpertLogQtau,NumTrajs
623,-0.2529467,0.024123668670654297,0.00444483757019043,0.7745594952184868,0.025549918,0.0,0.009152632,847.9525058269501,0.52525723,-1.4826833,0.18741348,0.8553389630956431,-270.3828477621079,-0.2554993,-173.8736870413272,0.2633044,0.7745297,-381.121376991272,-27.66752,-0.002588211,-618.0761921508459,2.7038286,76.80303789704301,0.028138129,-2.7038286,0.049495697021484375,0.17171267,-161.50806042551994,-4.893037,1.0953786373138428,-11.930847,10
624,1.6477637,0.024327754974365234,0.004516124725341797,0.8373016345207654,0.021855826,0.0,0.009578458,849.0617551803589,0.5223953,-1.347986,0.19446628,0.7780464343481744,-249.32241861596702,-0.21855807,-158.1267925147039,0.25002107,0.8036768,-366.3607199192047,-25.639336,-0.004812257,-583.4975613827593,2.4932241,48.70156949357078,0.026668083,-2.4932241,0.048122406005859375,0.158515,-185.3192809447646,-4.9705987,1.1037859916687012,-10.971167,10
625,1.879003,0.023624420166015625,0.004391670227050781,0.7996882549787244,0.019738717,0.0,0.0066764345,850.1671466827393,0.47806823,-1.527573,0.1986272,0.8876911676490349,-261.79184140190483,-0.1973872,-163.35966260734529,0.21455778,0.8208727,-371.1613368988037,-24.325327,0.0024899407,-616.0646569385924,2.6179185,50.67708911493689,0.017248776,-2.6179185,0.049683332443237305,0.14859886,-193.96074455976486,-4.7742314,1.099607229232788,-10.310186,10
626,-0.43593845,0.023785829544067383,0.0044667720794677734,0.8075423347428174,0.023670433,0.0,0.009691732,851.285206079483,0.49441773,-1.7449611,0.19096926,0.8531459878796475,-266.56285826563834,-0.23670435,-166.07496288625785,0.22309396,0.78922457,-321.59180331230164,-26.252527,0.003689887,-598.0728017603196,2.6656287,39.4050550161486,0.019980546,-2.6656287,0.04945683479309082,0.16619737,-198.67688035964966,-4.613198,1.1124510765075684,-11.143107,10
627,2.8172364,0.02425384521484375,0.00463104248046875,0.7878768758984229,0.023254901,0.0,0.009944313,852.4671359062195,0.49036992,-1.1566976,0.19176437,0.730894224861254,-253.98009939789773,-0.23254919,-166.33120594939479,0.20234582,0.79251075,-348.3208923339844,-25.642433,-0.00019205856,-560.9086774164332,2.5398014,46.349557171606754,0.02344696,-2.5398014,0.057512760162353516,0.1897718,-197.12200155854225,-4.683057,1.17445707321167,-10.707018,10
628,-0.54707867,0.02330923080444336,0.004349231719970703,0.8102465502970919,0.021732967,0.0,0.009875507,853.6235792636871,0.49736884,-1.9014578,0.19470526,0.7802855840793369,-258.91866837739946,-0.21732974,-163.3186342599272,0.27125525,0.8046646,-331.46225249767303,-24.26757,-0.0071939086,-653.0578553659238,2.5891864,47.676880959890745,0.028926875,-2.5891864,0.0449833869934082,0.13180615,-181.69018018245697,-4.581614,1.1510777473449707,-9.925819,10
629,0.48580396,0.02482151985168457,0.004446744918823242,0.7593021419248653,0.018078418,0.0,0.009365165,854.8191409111023,0.42866167,-2.138202,0.20195252,0.8508459724689896,-280.11550702005627,-0.18078414,-182.95419003866334,0.1688217,0.8346155,-372.4246895313263,-23.01606,-0.0093982965,-619.2520420847632,2.801155,59.080904589157925,0.027476715,-2.801155,0.05018353462219238,0.14563778,-193.20563557744026,-4.7166657,1.1892828941345215,-9.588961,10
630,-0.56394947,0.02525019645690918,0.0046541690826416016,0.8082790619094244,0.016544612,0.0,0.0065075844,856.0598058700562,0.43259835,-2.4875655,0.20507388,0.915489647595085,-262.01133435368536,-0.16544619,-166.18042233799673,0.16217797,0.84751546,-361.97504925727844,-22.054295,-0.00039366246,-643.9483486072811,2.6201136,63.283322215856906,0.016938275,-2.6201136,0.05585789680480957,0.16312842,-200.73835122585297,-4.745035,1.234851598739624,-9.093796,10
631,-0.0017824173,0.024807453155517578,0.004639863967895508,0.7668032795347829,0.017797371,0.0,0.00641556,857.248722076416,0.4776943,-2.196067,0.20252086,0.8732632561449809,-255.7353968784213,-0.17797376,-161.91673218874126,0.20012732,0.83696437,-362.53554344177246,-22.21606,-0.0010726777,-626.9851718164734,2.557354,61.402063344066235,0.018870048,-2.557354,0.05153393745422363,0.15250017,-175.27032750844955,-4.7443595,1.1833181381225586,-9.000689,10
632,0.8345315,0.024364233016967773,0.0048198699951171875,0.7358834392944298,0.02006462,0.0,0.009831372,858.3917090892792,0.45910734,-2.503437,0.19798088,0.8427304122007386,-291.0718486316502,-0.2006463,-188.5932552674547,0.16563238,0.8182018,-382.358610868454,-23.73615,-0.008354713,-650.2744041824853,2.9107184,72.2212676244092,0.028419334,-2.9107184,0.049318790435791016,0.12779121,-145.42508883029222,-5.0925198,1.1367335319519043,-9.736271,10
633,1.9919845,0.024121522903442383,0.00459599494934082,0.7520649400212365,0.019333754,0.0,0.009598283,859.518575668335,0.4667887,-0.67843133,0.19943316,0.8020254899693899,-252.52276517599822,-0.19333753,-159.06160972169138,0.21637985,0.8242037,-373.5521206855774,-24.854425,-0.0023323374,-607.841691533886,2.5252278,73.6748602635569,0.021666091,-2.5252278,0.052308082580566406,0.19289976,-156.70329247415066,-4.820629,1.1217048168182373,-10.684412,10
634,2.3113,0.023994922637939453,0.004877805709838867,0.7707156276097857,0.019554542,0.0,0.0069951494,860.7054371833801,0.46583283,-0.8683561,0.19899338,0.7477194188056593,-215.91112627089024,-0.19554543,-137.86913089829687,0.17317599,0.82238597,-354.1510031223297,-25.223907,0.0029675865,-567.3179508666452,2.1591113,57.13657858826604,0.016586956,-2.1591113,0.051338911056518555,0.20638748,-117.72524815797806,-4.7452283,1.181398630142212,-10.903526,10
635,1.7125145,0.025992870330810547,0.004708051681518555,0.8068260223938151,0.021238726,0.0,0.006812871,861.837813615799,0.48851925,-0.8467099,0.19566996,0.7505740406701867,-225.34776272773743,-0.21238732,-146.07606491005504,0.21182607,0.80865145,-270.52244007587433,-25.930788,0.013830246,-521.9255355528326,2.2534776,33.65850306449124,0.007408479,-2.2534776,0.05478239059448242,0.17767532,-159.43409891426563,-4.7679896,1.1265473365783691,-11.156324,10
636,3.1868713,0.024107694625854492,0.004517078399658203,0.7804498829630154,0.025867706,0.0,0.0069664586,862.9722995758057,0.55188465,-0.9962952,0.18681884,0.8691223030351505,-244.19843388423322,-0.25867742,-155.03677991271522,0.2878151,0.772072,-312.04802322387695,-28.521427,0.006389429,-571.3595892439791,2.4419844,27.441607676300467,0.019478276,-2.4419844,0.050687551498413086,0.17675407,-198.10636069625616,-4.4901323,1.1291477680206299,-12.364909,10
637,0.6691911,0.02432727813720703,0.004624843597412109,0.7673534335178485,0.027034901,0.0,0.0066398536,864.105851650238,0.56137866,-1.3523883,0.18465106,0.7638602941820198,-259.06353339105846,-0.270349,-164.7592913624149,0.28452247,0.76311314,-311.10474038124084,-29.797464,0.01003785,-593.2009201206547,2.5906355,56.25417662949911,0.01699705,-2.5906355,0.051061391830444336,0.16467188,-129.1216654330492,-4.2334285,1.1280136108398438,-13.167244,10
638,0.96574813,0.025782346725463867,0.004649162292480469,0.824400437415685,0.028389223,0.0,0.0064816833,865.2985458374023,0.57597506,-1.6563586,0.18216713,0.7815885641706954,-257.4929552271962,-0.2838921,-164.86667639214485,0.29274875,0.75284785,-342.3162055015564,-30.183857,0.0090387,-624.1892990220699,2.5749295,48.810765544099844,0.019350523,-2.5749295,0.05174541473388672,0.14322822,-182.6427952349186,-4.43169,1.1836392879486084,-13.198936,10
639,1.4655975,0.025295257568359375,0.004627227783203125,0.8242294260862039,0.028307779,0.0,0.009075395,866.4529745578766,0.5481553,-1.691288,0.18231559,0.8241707275823681,-246.2335479810834,-0.28307772,-155.52893314656117,0.2779871,0.75346124,-284.2290450334549,-29.50637,0.009496624,-594.7342154760714,2.4623353,28.58766208988301,0.018811155,-2.4623353,0.04944014549255371,0.17397657,-175.441501557827,-3.9949071,1.1489250659942627,-12.685437,10
640,2.016488,0.024966955184936523,0.004647254943847656,0.7895068830551644,0.028807309,0.0,0.009931174,867.5642240047455,0.5698617,-1.4354235,0.18140714,0.8518747251165364,-243.3515548467636,-0.288073,-156.41015930152975,0.24963781,0.74970686,-329.646400809288,-29.479977,0.0063288314,-577.9316836309301,2.4335155,39.76161066904769,0.022478476,-2.4335155,0.05057644844055176,0.17305069,-199.4125417470932,-4.675931,1.1026921272277832,-12.591408,10
641,4.525214,0.024271249771118164,0.004530668258666992,0.7852804196814943,0.029934159,0.0,0.0067769806,868.6738097667694,0.58587897,-1.4591361,0.17937446,0.9226368776813023,-238.92059396654366,-0.29934144,-152.32880199590244,0.3248209,0.74130625,-327.9763785600662,-30.528305,0.011354674,-581.867735654048,2.3892062,40.8367102778776,0.018579485,-2.3892062,0.047608375549316406,0.16558443,-186.99880489706993,-4.6311827,1.1007311344146729,-13.143936,10
642,1.7700284,0.024759292602539062,0.0046482086181640625,0.8545619045794016,0.032205254,0.0,0.009893291,869.7868247032166,0.60053396,-1.8489919,0.17534652,0.8553823212638874,-254.3117118537426,-0.32205254,-161.52137123907113,0.30166405,0.7246601,-352.80378794670105,-32.41374,0.008319514,-607.1062211933415,2.5431173,48.96275571069296,0.02388574,-2.5431173,0.049828529357910156,0.15145223,-190.75512969493866,-4.8030024,1.1078999042510986,-14.130804,10
643,3.010613,0.026044130325317383,0.006582736968994141,0.8203072782204568,0.031605855,0.0,0.0067983917,870.9261758327484,0.58455175,-2.2110445,0.17640068,0.8832966438264691,-248.78878752812744,-0.31605864,-158.69877826598196,0.32615578,0.7290167,-311.1799395084381,-31.421215,0.021053886,-610.513452817471,2.4878876,37.42448716368527,0.010551969,-2.4878876,0.05057573318481445,0.14919715,-180.64029413461685,-4.6922464,1.1337261199951172,-13.534107,10
644,4.6537185,0.024522066116333008,0.004532337188720703,0.7089478484388789,0.03522789,0.0,0.006843597,872.0731327533722,0.64215446,-1.0876921,0.17012575,0.8717717569126437,-248.93403331786394,-0.35227874,-157.32193304988982,0.38034424,0.7030841,-360.86967968940735,-33.50614,0.019741287,-623.6092027650888,2.4893403,56.016230041641414,0.015486604,-2.4893403,0.05112123489379883,0.14312483,-171.24150700867176,-4.67436,1.1416029930114746,-14.341649,10
645,-0.10380207,0.024684667587280273,0.004561901092529297,0.8039071788238339,0.034176435,0.0,0.009566728,873.2459645271301,0.58646023,-1.9316503,0.17192404,0.8465456080536138,-278.92176861912014,-0.34176427,-177.69901721697224,0.31676617,0.7105157,-332.7917882204056,-31.99235,0.005088989,-602.9591791681535,2.7892177,41.76526547787788,0.029087447,-2.7892177,0.047887563705444336,0.13987018,-170.640403971076,-5.111029,1.167546272277832,-13.421577,10
646,2.8795865,0.024746417999267578,0.004676103591918945,0.7933039376293501,0.031811487,0.0,0.009493326,874.4064071178436,0.5708397,-0.963974,0.17603834,0.7461576076174754,-262.41462221741676,-0.31811476,-169.77074711204537,0.29097167,0.7275193,-373.5547151565552,-29.722122,0.0012424565,-575.4180865504657,2.6241462,61.40308681060399,0.03056903,-2.6241462,0.05287623405456543,0.16316503,-182.88264048099518,-5.183132,1.153564691543579,-12.203475,10
647,0.8320696,0.02366948127746582,0.004383563995361328,0.7928082063994715,0.027868183,0.0,0.009730379,875.4670894145966,0.559833,-1.4189458,0.18311879,0.8262445189802888,-246.76391689181327,-0.2786818,-159.94468832760086,0.28607762,0.7567807,-279.70590576529503,-27.560947,-0.0018934584,-567.6625365727584,2.4676392,13.56273554386874,0.029761642,-2.4676392,0.05001354217529297,0.15973951,-226.6195052266121,-4.8616524,1.0519413948059082,-11.362815,10
648,3.6357548,0.02625107765197754,0.004603862762451172,0.7648220363065037,0.0239414,0.0,0.0064846226,876.4764301776886,0.50631845,-1.2414246,0.1904525,0.8667290491626787,-261.9789880260825,-0.23941398,-165.77425904052157,0.22699326,0.787089,-340.07548213005066,-25.817713,0.0021066912,-615.8025130917913,2.6197898,47.4464911071309,0.021834709,-2.6197898,0.04920339584350586,0.17100267,-197.53226032853127,-5.288515,1.0039031505584717,-10.786658,10
649,4.687608,0.0244598388671875,0.0045146942138671875,0.7729024121875502,0.02437679,0.0,0.009848827,877.5383756160736,0.5103109,-1.0801238,0.18962505,0.7549395868132167,-251.4170797906816,-0.2437678,-158.03924259230376,0.22954382,0.7836696,-321.4795444011688,-26.18524,-0.015839133,-591.83658186362,2.514171,60.149511669256356,0.040215924,-2.514171,0.05100893974304199,0.16911821,-144.78879959881306,-4.590021,1.056873083114624,-11.040356,10
650,3.579695,0.023963212966918945,0.004705190658569336,0.7075713225577954,0.024125187,0.0,0.009823945,878.6419789791107,0.509398,-0.48032263,0.1901028,0.7561003916469871,-246.57735515385866,-0.24125189,-158.63972787821018,0.24698584,0.7856437,-317.26511204242706,-27.44316,-0.0067074015,-569.9198146713295,2.4657733,76.07616836715887,0.030832589,-2.4657733,0.05304551124572754,0.20142344,-86.21191726624966,-4.8879104,1.0973496437072754,-12.090658,10
651,2.6625204,0.023595333099365234,0.004391908645629883,0.8299361944289138,0.022729745,0.0,0.0068476973,879.7205228805542,0.51366544,-0.5537348,0.19277412,0.8372750368122799,-250.5916393443942,-0.22729754,-159.75830144244728,0.2057215,0.79668367,-284.177743434906,-26.25916,0.01234802,-550.8216533628788,2.5059166,32.33007121883598,0.010381725,-2.5059166,0.04847598075866699,0.17797893,-171.6332269757986,-5.3945923,1.072838306427002,-11.386829,10
652,-0.101251125,0.024445533752441406,0.004477977752685547,0.775735974020145,0.026750503,0.0,0.0066759028,880.7945077419281,0.54614204,-1.7325349,0.18517692,0.8668467728327585,-240.71430015414953,-0.26750493,-150.3045999553844,0.25726873,0.76528656,-301.8515170812607,-28.34093,0.01067292,-604.2711685278799,2.4071429,34.94668646217869,0.016077582,-2.4071429,0.05041790008544922,0.16579613,-167.5623795390129,-4.5188937,1.0686500072479248,-12.221144,10
653,4.643207,0.024040937423706055,0.004623889923095703,0.6798942628496134,0.027269917,0.0,0.0067270854,881.847017288208,0.52629495,-1.3012124,0.1842176,0.7696617106512774,-250.7385325692594,-0.2726991,-162.62250448326495,0.26441815,0.76132184,-349.7666862010956,-28.10215,0.007565094,-588.04559937806,2.5073853,54.185212508605666,0.019704822,-2.5073853,0.0486760139465332,0.16699724,-176.82130279392004,-4.712161,1.0469369888305664,-11.99118,10
654,3.411685,0.02656722068786621,0.004647254943847656,0.7065483911206646,0.026089508,0.0,0.006616863,882.9371972084045,0.54484546,-0.9902177,0.18640497,0.8266619716231649,-237.23736232966183,-0.2608952,-151.63511787889576,0.29377264,0.77036166,-343.25655937194824,-27.476362,0.012518157,-565.8873330724234,2.3723736,57.395272557188584,0.013571351,-2.3723736,0.05113077163696289,0.17349273,-135.96951618790627,-4.6380076,1.080979347229004,-11.731261,10
655,-0.055740282,0.023368120193481445,0.004363536834716797,0.7672995464590607,0.026762709,0.0,0.00988114,883.9867875576019,0.5487263,-1.6646514,0.18515436,0.8983377934239632,-265.14479516148566,-0.267627,-173.86092234823917,0.25878677,0.76519316,-348.38223469257355,-27.845743,-0.004769953,-622.782932626033,2.651448,65.02679495630093,0.03153266,-2.651448,0.050016164779663086,0.15546216,-177.85000872612,-5.0278416,1.0442252159118652,-11.848555,10
656,4.2787886,0.023440122604370117,0.0043277740478515625,0.7510804006096623,0.02449652,0.0,0.0071357517,885.0463151931763,0.5070131,-0.47854695,0.18939821,0.7774121200883318,-250.96579493880273,-0.24496509,-158.91801222723728,0.27021405,0.7827319,-344.5611523389816,-27.04186,0.004133833,-558.4842674031331,2.5096579,57.76751793822172,0.020362686,-2.5096579,0.052167415618896484,0.18664941,-140.19883194565773,-4.6051297,1.0535640716552734,-11.69301,10
657,5.2209954,0.0239565372467041,0.0046062469482421875,0.7928161471022392,0.02209806,0.0,0.009683493,886.139820098877,0.51251566,-1.0491166,0.19399573,0.8943084297584182,-241.05427272468805,-0.22098055,-153.59816794290458,0.22367032,0.80173224,-320.7528030872345,-25.379282,-0.008960816,-593.1736438043615,2.410543,38.33597575040358,0.031058878,-2.410543,0.04962658882141113,0.17513843,-172.67216423153877,-4.4887214,1.087712287902832,-10.826769,10
658,4.889187,0.023645401000976562,0.0044286251068115234,0.8329578461963658,0.020780694,0.0,0.0095749395,887.1957056522369,0.4992975,-0.8539226,0.19656827,0.9053276857439918,-269.6702397800982,-0.20780683,-168.82715816473586,0.2063203,0.8123639,-349.4238295555115,-24.561617,-0.00041736604,-597.1076731200643,2.6967027,39.95606052973981,0.02119806,-2.6967027,0.048845767974853516,0.15280655,-215.84916973114014,-4.6630244,1.0503513813018799,-10.384756,10
659,3.4013083,0.02501368522644043,0.005021333694458008,0.8348518919817106,0.021569705,0.0,0.009313209,888.3003778457642,0.49808687,-0.25078416,0.19502346,0.7986817291082371,-225.79408938586712,-0.2156969,-148.46010616966117,0.24627893,0.80597955,-306.88583743572235,-25.003555,-0.0017080974,-525.4473062459849,2.257941,41.525887112443506,0.023277802,-2.257941,0.051732540130615234,0.20962368,-174.08856643736362,-4.59282,1.09958815574646,-10.5634575,10
660,-0.3811661,0.024255037307739258,0.004568576812744141,0.8016250520489324,0.021743642,0.0,0.006395035,889.4226725101471,0.4731323,-1.1027894,0.19468449,0.9051639584165498,-252.23912223875521,-0.21743655,-162.49176812228978,0.19460748,0.80457866,-320.26906991004944,-24.487263,0.0067021465,-581.5865424051989,2.522391,32.56946422174254,0.015041496,-2.522391,0.04983115196228027,0.17374276,-220.74201786518097,-4.560676,1.1169002056121826,-10.133994,10
661,0.6221469,0.02410125732421875,0.004471778869628906,0.7587569578509579,0.024019707,0.0,0.006726259,890.5289986133575,0.50525796,-1.4345833,0.1903034,0.8431027878444607,-270.85205577015876,-0.2401971,-178.50134928232708,0.2280555,0.7864728,-363.2885341644287,-25.551302,0.0034626464,-605.1831362518913,2.7085204,70.95809998397536,0.02055706,-2.7085204,0.05035066604614258,0.15753345,-159.42437474429607,-4.9763265,1.1001925468444824,-10.532629,10
662,0.26578546,0.02344202995300293,0.004422664642333984,0.8463611997983788,0.025078181,0.0,0.009070783,891.5865106582642,0.51796734,-1.6510108,0.18829972,0.6508473393260058,-265.12286838144064,-0.25078177,-169.37264470600587,0.2540064,0.77819216,-300.61091578006744,-26.128336,-0.009373596,-603.9259683210252,2.6512284,27.632656267399703,0.034451775,-2.6512284,0.04831719398498535,0.14446415,-199.91779658198357,-4.738168,1.0524730682373047,-10.787651,10
663,4.872355,0.0247342586517334,0.004597663879394531,0.7744348100912144,0.022181517,0.0,0.00900607,892.6757545471191,0.4925197,-1.6821817,0.19383386,0.6082461369190908,-274.51760544627905,-0.2218152,-176.60206249284093,0.24010472,0.80106336,-367.47249269485474,-24.383993,-0.0037516975,-638.9612334059218,2.745176,63.429877380783076,0.025933214,-2.745176,0.04903721809387207,0.13461281,-132.04284213483334,-5.145934,1.0842909812927246,-9.983097,10
