AverageDiscountedReturn,AveragePolicyStd,AbsLearnSignal,Time,Perplexity,MeanKLBefore,Entropy,AverageReturn,StdReturn,Iteration,LossAfter,LossBefore,dLoss,ProcessExecTime,PolicyExecTime,EnvExecTime,ExplainedVariance,OriginalTaskAverageReturn,NumTrajs,MinReturn,IRLLoss,MeanKL,MaxReturn,ItrTime
nan,1.1917738,nan,13427.772945165634,24.210518,0.0,3.1867871,nan,nan,702,nan,nan,nan,0.0029420852661132812,0.18320536613464355,24.075088024139404,nan,nan,2,nan,0.050549027,0.0,nan,29.32170009613037
-794.0335050597645,1.1917738,nan,13445.604051589966,24.210512,0.0,3.186787,-1062.9006032943726,0.0,703,nan,nan,nan,0.0016689300537109375,0.10173845291137695,12.643672704696655,nan,7.724917282048529,1,-1062.9006032943726,0.0056405296,0.0,-1062.9006032943726,17.824673891067505
-773.3449235786965,1.1917738,0.784749163344722,13463.532704353333,24.210512,0.0,3.186787,-1038.746470451355,0.0,704,-0.039003275,-3.1789146e-08,0.03900324,0.0016837120056152344,0.10063290596008301,12.73695969581604,0.9130230245938963,7.367480527950758,1,-1038.746470451355,0.0006171484,0.008451346,-1038.746470451355,17.924352884292603
nan,1.1820602,nan,13481.71212220192,23.842033,0.0,3.1714501,nan,nan,705,nan,nan,nan,0.0016455650329589844,0.10299849510192871,12.99996304512024,nan,nan,1,nan,0.07515333,0.0,nan,18.17459201812744
-769.5082157621367,1.1820602,nan,13499.689707040787,23.842033,0.0,3.1714501,-1036.4386913776398,0.0,706,nan,nan,nan,0.0015714168548583984,0.1055448055267334,12.778630018234253,nan,6.731499720682014,1,-1036.4386913776398,0.0064208484,0.0,-1036.4386913776398,17.973682165145874
nan,1.1820602,nan,13517.68053150177,23.842033,0.0,3.1714501,nan,nan,707,nan,nan,nan,0.0015683174133300781,0.10833430290222168,12.793714761734009,nan,nan,1,nan,0.0068488447,0.0,nan,17.986832857131958
-744.3561833481187,1.1820602,nan,13535.839014530182,23.842033,0.0,3.1714501,-999.3180918693542,0.0,708,nan,nan,nan,0.0016374588012695312,0.11291861534118652,12.9218008518219,nan,7.876848267823888,1,-999.3180918693542,0.022806032,0.0,-999.3180918693542,18.154700756072998
nan,1.1820602,nan,13554.053367614746,23.842033,0.0,3.1714501,nan,nan,709,nan,nan,nan,0.0016167163848876953,0.11652898788452148,13.045001029968262,nan,nan,1,nan,0.043601826,0.0,nan,18.20913577079773
nan,1.1820602,nan,13582.380932807922,23.842033,0.0,3.1714501,nan,nan,710,nan,nan,nan,0.002749204635620117,0.16117048263549805,22.968304872512817,nan,nan,2,nan,0.009311309,0.0,nan,28.323342323303223
-766.1399037235938,1.1820602,nan,13600.240773916245,23.842033,0.0,3.1714501,-1034.5384278297424,0.0,711,nan,nan,nan,0.0016291141510009766,0.09202027320861816,12.651796817779541,nan,7.171652917768522,1,-1034.5384278297424,0.0006622574,0.0,-1034.5384278297424,17.855709552764893
-753.6181824719786,1.1820602,0.8481783744975898,13618.421425580978,23.842033,0.0,3.1714501,-1012.220810174942,0.0,712,-0.022804309,-3.1789146e-08,0.022804277,0.0017619132995605469,0.1068730354309082,13.010176420211792,0.9448114175807271,10.151251229183925,1,-1012.220810174942,0.025868487,0.009637186,-1012.220810174942,18.174358367919922
nan,1.1676481,nan,13636.355516433716,23.267305,0.0,3.1470492,nan,nan,713,nan,nan,nan,0.0015347003936767578,0.10040044784545898,12.626027822494507,nan,nan,1,nan,0.008505754,0.0,nan,17.927910566329956
-658.8619039170133,1.1676482,nan,13664.160225391388,23.267311,0.0,3.1470494,-846.1189732551575,247.01796436309814,714,nan,nan,nan,0.0027544498443603516,0.1605827808380127,22.40070676803589,nan,4.503803288609971,2,-1093.1369376182556,0.0017278616,0.0,-599.1010088920593,27.80081582069397
-754.0189925114918,1.1676481,0.9106736400544049,13682.000429391861,23.267305,0.0,3.1470492,-1014.8447766304016,0.0,715,-0.071169406,-3.1789146e-08,0.07116938,0.0016512870788574219,0.10402655601501465,12.716684818267822,0.9566785908165262,8.88727991425969,1,-1014.8447766304016,0.017728105,0.0066808905,-1014.8447766304016,17.836225271224976
-606.0309589184335,1.1793455,0.7933498159123871,13700.03056550026,23.707117,0.0,3.1657753,-851.0609710216522,0.0,716,-0.057858434,4.7683717e-08,0.057858482,0.0017056465148925781,0.10789060592651367,12.906772136688232,0.935057159068099,9.637128702634165,1,-851.0609710216522,0.07650165,0.0068955976,-851.0609710216522,18.02610731124878
-799.7330045861429,1.1583501,0.8203650789242363,13717.83360004425,22.84788,0.0,3.1288583,-1066.8344492912292,0.0,717,-0.043381754,-7.947286e-09,0.043381747,0.0015904903411865234,0.09389710426330566,12.67435622215271,-0.6166160694092166,7.705150130635673,1,-1066.8344492912292,0.0055592656,0.0059411884,-1066.8344492912292,17.799023151397705
-791.1524814797732,1.15249,0.912485761778799,13735.731654644012,22.57793,0.0,3.116973,-1061.6152687072754,0.0,718,-0.0024712244,-0.0,0.0024712244,0.001573324203491211,0.10508871078491211,12.61408019065857,0.9527347294992371,5.587989963588348,1,-1061.6152687072754,0.003905471,0.0057343096,-1061.6152687072754,17.893791913986206
nan,1.1544455,nan,13765.051476478577,22.665213,0.0,3.1208313,nan,nan,719,nan,nan,nan,0.002977132797241211,0.1849226951599121,24.040263175964355,nan,nan,2,nan,0.05248036,0.0,nan,29.312274932861328
-708.0505100974573,1.1544454,nan,13783.061884641647,22.665228,0.0,3.120832,-966.3938521146774,0.0,720,nan,nan,nan,0.0016143321990966797,0.10198116302490234,12.871413707733154,nan,8.662562322561657,1,-966.3938521146774,0.034770783,0.0,-966.3938521146774,18.005738496780396
-820.4881634474903,1.1544454,0.8574448036216444,13800.779285430908,22.665228,0.0,3.120832,-1090.9699716567993,0.0,721,-0.049397945,6.357829e-08,0.04939801,0.0014951229095458984,0.09840846061706543,12.435411214828491,0.9811134995714542,5.572741734382924,1,-1090.9699716567993,0.0014410364,0.0069242334,-1090.9699716567993,17.71320104598999
-781.5484466706205,1.1478329,0.8089760988157639,13818.553484916687,22.40023,0.0,3.1090713,-1050.3172059059143,0.0,722,-0.07214305,-0.0,0.07214305,0.0015609264373779297,0.10055398941040039,12.60515832901001,0.9918009783370582,7.704270517612604,1,-1050.3172059059143,0.003504889,0.009098282,-1050.3172059059143,17.770094871520996
nan,1.1431822,nan,13836.34389948845,22.250496,0.0,3.1023643,nan,nan,723,nan,nan,nan,0.0016255378723144531,0.09839224815368652,12.576574325561523,nan,nan,1,nan,0.00092511333,0.0,nan,17.78645920753479
-793.9868372960566,1.1431822,nan,13854.301545858383,22.250496,0.0,3.1023643,-1062.462470293045,0.0,724,nan,nan,nan,0.0016326904296875,0.10237932205200195,12.714516639709473,nan,6.934815011939801,1,-1062.462470293045,0.012761883,0.0,-1062.462470293045,17.951488733291626
-793.4670538420778,1.1431822,0.8782575709722648,13872.110622167587,22.250496,0.0,3.1023643,-1059.5480060577393,0.0,725,-0.055862896,2.3841858e-08,0.05586292,0.0015971660614013672,0.09905266761779785,12.615823745727539,0.9880837738356545,6.421485845053011,1,-1059.5480060577393,0.0017075619,0.008600205,-1059.5480060577393,17.803369283676147
-680.9489119545578,1.1281776,0.836759197215645,13890.177838802338,21.682209,0.0,3.076492,-931.3322894573212,0.0,726,-0.04288982,-0.0,0.04288982,0.0015714168548583984,0.10198426246643066,12.812518119812012,-0.20076824265466375,7.951693396738145,1,-931.3322894573212,0.042146064,0.0071194437,-931.3322894573212,18.06133008003235
nan,1.1458513,nan,13908.117020368576,22.33918,0.0,3.106342,nan,nan,727,nan,nan,nan,0.0016286373138427734,0.10014605522155762,12.669933557510376,nan,nan,1,nan,0.0147988405,0.0,nan,17.93514132499695
nan,1.1458513,nan,13926.00739812851,22.33918,0.0,3.106342,nan,nan,728,nan,nan,nan,0.0015528202056884766,0.09810161590576172,12.5370352268219,nan,nan,1,nan,0.0009928046,0.0,nan,17.885438919067383
-675.978038956225,1.1458513,nan,13944.334092855453,22.33918,0.0,3.106342,-920.7991495132446,0.0,729,nan,nan,nan,0.0015728473663330078,0.11238360404968262,13.160959005355835,nan,11.91240819248643,1,-920.7991495132446,0.07293472,0.0,-920.7991495132446,18.320990562438965
nan,1.1458513,nan,13962.3189702034,22.33918,0.0,3.106342,nan,nan,730,nan,nan,nan,0.0015506744384765625,0.10471653938293457,12.771465539932251,nan,nan,1,nan,0.0198033,0.0,nan,17.980273723602295
-800.2770433152501,1.1458513,nan,13980.289856672287,22.33918,0.0,3.106342,-1068.8543944358826,0.0,731,nan,nan,nan,0.0016751289367675781,0.10361385345458984,12.700177431106567,nan,5.861106968083163,1,-1068.8543944358826,0.0012914985,0.0,-1068.8543944358826,17.966565132141113
-675.6673614201706,1.1458513,0.6809346498419007,13998.383641719818,22.33918,0.0,3.106342,-928.1692782640457,0.0,732,-0.084054686,-1.5894573e-08,0.08405467,0.0015530586242675781,0.10869503021240234,12.93675446510315,0.9775739544663665,10.030776092982153,1,-928.1692782640457,0.029009972,0.009481999,-928.1692782640457,18.089885234832764
-704.0374218992549,1.1568962,0.7914778713754486,14016.698594808578,22.769344,0.0,3.125415,-950.2370574474335,0.0,733,-0.06637732,3.1789146e-08,0.06637735,0.0016236305236816406,0.10999846458435059,13.148828744888306,-0.17691135701977156,12.719366653389892,1,-950.2370574474335,0.02254689,0.006196596,-950.2370574474335,18.31011176109314
-829.7613051373938,1.1482031,0.872635816864815,14034.404461622238,22.431896,0.0,3.110484,-1100.6534433364868,0.0,734,-0.08029232,3.1789146e-08,0.08029235,0.001617431640625,0.09776568412780762,12.538067817687988,0.37126312940470685,6.093250403721506,1,-1100.6534433364868,0.0010980578,0.008594334,-1100.6534433364868,17.701669454574585
-755.1617108311643,1.143462,0.9438403473482051,14065.08687543869,22.177677,0.0,3.0990863,-1008.8782133460045,18.36222118139267,735,-0.038699094,-0.0,0.038699094,0.003261566162109375,0.20811867713928223,25.255716562271118,0.6625527630633838,7.095189712302792,2,-1027.2404345273972,0.009323794,0.007536196,-990.5159921646118,30.676682710647583
-759.800906326597,1.1547084,0.8762583065838886,14083.142527341843,22.547705,0.0,3.1156332,-1025.1933138370514,0.0,736,-0.052845445,-3.1789146e-08,0.05284541,0.0017142295837402344,0.1023092269897461,12.796157121658325,0.9725658554918183,7.166014124185256,1,-1025.1933138370514,0.008923859,0.0056255376,-1025.1933138370514,18.051769495010376
-778.8343530350022,1.1594025,0.8141491100383166,14100.833406448364,22.6732,0.0,3.1211836,-1047.1561207771301,0.0,737,-0.038143255,-0.0,0.038143255,0.0016677379608154297,0.09678483009338379,12.5719153881073,0.7052564495975637,7.8991977578684995,1,-1047.1561207771301,0.0035593351,0.0069099013,-1047.1561207771301,17.686585187911987
-586.437206981743,1.1476386,0.9427235363510518,14119.147248029709,22.17762,0.0,3.0990837,-815.2764327526093,0.0,738,-0.07494771,-6.357829e-08,0.07494764,0.0015957355499267578,0.11749839782714844,13.071683645248413,0.5515660631176647,12.171604119507721,1,-815.2764327526093,0.029715732,0.009791186,-815.2764327526093,18.30992817878723
-679.3492838481421,1.1314468,0.8549480354552731,14137.417161464691,21.605661,0.0,3.0729554,-937.1804124712944,0.0,739,-0.043652758,3.1789146e-08,0.04365279,0.0015759468078613281,0.10837292671203613,13.131417274475098,0.6723650358699098,11.679638933949109,1,-937.1804124712944,0.04718082,0.006689497,-937.1804124712944,18.265915870666504
-799.8857195759089,1.1344658,0.8514129227133409,14155.537732124329,21.760508,0.0,3.0800967,-1068.4790024757385,0.0,740,-0.039071623,-3.1789146e-08,0.03907159,0.001567840576171875,0.10863280296325684,12.933101415634155,-1.3668965347751056,6.251336280636464,1,-1068.4790024757385,0.004763272,0.0049792905,-1068.4790024757385,18.116685152053833
-770.678797608501,1.1655769,0.8747760992343189,14173.394198179245,22.942745,0.0,3.1330018,-1038.9621396064758,0.0,741,-0.03312683,-0.0,0.03312683,0.0016422271728515625,0.10831570625305176,12.608911752700806,-1.4970804504378608,6.4076018626171605,1,-1038.9621396064758,0.012423998,0.008158556,-1038.9621396064758,17.84927988052368
-607.7607461709226,1.1640732,0.8534010507109601,14202.451319694519,22.871027,0.0,3.129871,-812.6977889761329,109.51837315410376,742,-0.009663204,-1.7993855e-08,0.009663186,0.002895355224609375,0.18622612953186035,23.84417724609375,-0.9204899897572587,8.08229239597322,2,-922.2161621302366,0.06693718,0.0033303802,-703.1794158220291,29.05321192741394
-706.8743483743634,1.1694317,0.7747995552463638,14231.993031740189,23.085089,0.0,3.1391869,-930.9251425862312,105.86895114183426,743,-0.03043481,-3.499722e-08,0.030434774,0.0031478404998779297,0.1955852508544922,24.26458740234375,0.9099728214528423,7.72345887919985,2,-1036.7940937280655,0.020805426,0.006666996,-825.056191444397,29.53775429725647
nan,1.1651576,nan,14250.159886837006,22.944672,0.0,3.1330857,nan,nan,744,nan,nan,nan,0.001617431640625,0.10760021209716797,12.996432542800903,nan,nan,1,nan,0.001556151,0.0,nan,18.162757635116577
-733.6088241719962,1.1651576,nan,14268.151908636093,22.944672,0.0,3.1330857,-996.0984950065613,0.0,745,nan,nan,nan,0.0016906261444091797,0.10499358177185059,12.851876735687256,nan,10.556661312479058,1,-996.0984950065613,0.0037468958,0.0,-996.0984950065613,17.985124588012695
-780.2018396334765,1.1651576,0.8928433141387533,14285.918678045273,22.944672,0.0,3.1330857,-1048.862129688263,0.0,746,-0.010656325,-0.0,0.010656325,0.001653432846069336,0.0990900993347168,12.539126873016357,0.9470846220446867,7.020790895170046,1,-1048.862129688263,0.017501349,0.008831154,-1048.862129688263,17.76284909248352
nan,1.1554525,nan,14303.796273231506,22.56819,0.0,3.1165414,nan,nan,747,nan,nan,nan,0.0016505718231201172,0.09854435920715332,12.577947854995728,nan,nan,1,nan,0.0036411104,0.0,nan,17.873748302459717
-739.1161894167055,1.1554525,nan,14322.107468605042,22.56819,0.0,3.1165414,-1003.6173486709595,0.0,748,nan,nan,nan,0.00154876708984375,0.10505461692810059,13.107375383377075,nan,9.09651690732744,1,-1003.6173486709595,0.016464759,0.0,-1003.6173486709595,18.307072639465332
-669.5408403526736,1.1554525,0.8912839257443288,14340.032403230667,22.56819,0.0,3.1165414,-928.766458272934,0.0,749,-0.04142383,6.357829e-08,0.041423894,0.0016198158264160156,0.10579538345336914,12.772355079650879,0.485367189835369,7.687233581435416,1,-928.766458272934,0.04509859,0.009098897,-928.766458272934,17.92075490951538
-761.2455531346324,1.1474818,0.842692275774274,14358.006651639938,22.271152,0.0,3.1032922,-1029.0120058059692,0.0,750,-0.014505879,3.1789146e-08,0.014505911,0.001706838607788086,0.10901999473571777,12.834120750427246,0.969377528663358,7.176306845079002,1,-1029.0120058059692,0.012941945,0.0057180095,-1029.0120058059692,17.968639850616455
-716.5807464425338,1.1460444,0.7504858533179226,14376.293232679367,22.198177,0.0,3.1000102,-966.3011145591736,0.0,751,-0.045553543,-0.0,0.045553543,0.0016353130340576172,0.11829233169555664,13.085664749145508,0.5820346737912715,9.929186014885797,1,-966.3011145591736,0.0065296143,0.0048922724,-966.3011145591736,18.282700300216675
-667.0605788879138,1.1545361,0.8316261868832355,14404.4229824543,22.485249,0.0,3.1128595,-860.1721967458725,205.91670715808868,752,-0.0071921446,-2.8899223e-08,0.0071921158,0.002745389938354492,0.1852741241455078,22.863053798675537,-4.307245208747261,6.495957915136655,2,-1066.0889039039612,0.016125612,0.0089704655,-654.2554895877838,28.12553310394287
nan,1.1421877,nan,14422.632680654526,21.97212,0.0,3.0897744,nan,nan,753,nan,nan,nan,0.0016522407531738281,0.10367417335510254,12.954609632492065,nan,nan,1,nan,0.015282642,0.0,nan,18.205852270126343
-464.8999622505378,1.1421877,nan,14440.84676861763,21.97212,0.0,3.0897744,-592.2182495594025,0.0,754,nan,nan,nan,0.0017213821411132812,0.11544418334960938,13.050326108932495,nan,16.603171572550238,1,-592.2182495594025,0.46055713,0.0,-592.2182495594025,18.210268259048462
-705.1904526036336,1.1421877,0.6732295983508583,14459.12467622757,21.97212,0.0,3.0897744,-958.5397415161133,0.0,755,-0.00817728,-0.0,0.00817728,0.0015935897827148438,0.10614418983459473,13.071852922439575,0.32267274869082174,8.870196920145396,1,-958.5397415161133,0.034693647,0.0054961047,-958.5397415161133,18.273450136184692
-739.668889358958,1.1399491,0.7724947406310597,14477.04445385933,21.836552,0.0,3.0835853,-1004.0890338420868,0.0,756,-0.061521403,-0.0,0.061521403,0.0015857219696044922,0.09916043281555176,12.75469422340393,0.6980038438152494,7.5551167290347365,1,-1004.0890338420868,0.01603988,0.007637176,-1004.0890338420868,17.913724422454834
nan,1.1381451,nan,14495.278683900833,21.761482,0.0,3.0801415,nan,nan,757,nan,nan,nan,0.001651763916015625,0.11313891410827637,13.089250564575195,nan,nan,1,nan,0.10454386,0.0,nan,18.229593753814697
-796.2807876564027,1.1381451,nan,14513.05617403984,21.761482,0.0,3.0801415,-1066.3389430046082,0.0,758,nan,nan,nan,0.0016109943389892578,0.09461188316345215,12.50183892250061,nan,5.287289747915618,1,-1066.3389430046082,0.0070796474,0.0,-1066.3389430046082,17.77338218688965
-733.9578997427526,1.1381451,0.812009654852868,14531.173973083496,21.761482,0.0,3.0801415,-993.6672923564911,0.0,759,-0.03353815,-4.7683717e-08,0.033538103,0.0015773773193359375,0.09871268272399902,12.933011770248413,0.9933342201457379,8.87987890103314,1,-993.6672923564911,0.009659069,0.009162563,-993.6672923564911,18.11388874053955
-686.8766511920043,1.1479884,0.8064112711960855,14549.10216331482,22.141134,0.0,3.0974371,-929.5421748161316,0.0,760,-0.08481598,3.1789146e-08,0.08481601,0.0015704631805419922,0.09824204444885254,12.832193613052368,0.949558080177213,12.72711594411964,1,-929.5421748161316,0.042586036,0.00936553,-929.5421748161316,17.924009323120117
nan,1.1373134,nan,14567.34484910965,21.754505,0.0,3.0798209,nan,nan,761,nan,nan,nan,0.0016543865203857422,0.11124920845031738,13.07489824295044,nan,nan,1,nan,0.04998956,0.0,nan,18.238754987716675
-813.4784230492367,1.1373134,nan,14585.391057491302,21.754505,0.0,3.0798209,-1084.2524268627167,0.0,762,nan,nan,nan,0.0015339851379394531,0.10338068008422852,12.754848003387451,nan,5.583319353090972,1,-1084.2524268627167,0.004543731,0.0,-1084.2524268627167,18.041939973831177
-683.6164711918971,1.1373134,0.8029259314442289,14603.536486148834,21.754505,0.0,3.0798209,-930.0688008964062,0.0,763,-0.05826133,-0.0,0.05826133,0.0016772747039794922,0.11441755294799805,13.044218063354492,0.9393090447844663,13.450176469271575,1,-930.0688008964062,0.051392373,0.006290272,-930.0688008964062,18.14153289794922
-732.7145168477632,1.1366135,0.9367497037279399,14621.461991071701,21.66465,0.0,3.075682,-991.5388126373291,0.0,764,-0.07253294,-0.0,0.07253294,0.0016236305236816406,0.09736442565917969,12.852343320846558,0.37571792284282346,9.393282983186854,1,-991.5388126373291,0.003072553,0.007817459,-991.5388126373291,17.921215772628784
-798.2831297237647,1.1266052,0.9076838820059758,14639.259082317352,21.171753,0.0,3.0526679,-1068.876545906067,0.0,765,-0.0513594,3.1789146e-08,0.051359434,0.0016117095947265625,0.10068202018737793,12.589563131332397,0.5599331216314346,5.960579591925328,1,-1068.876545906067,0.005669922,0.008223254,-1068.876545906067,17.79301381111145
