AbsLearnSignal,ItrTime,Time,MeanKL,Entropy,Iteration,LossAfter,NumTrajs,MaxReturn,ProcessExecTime,EnvExecTime,AveragePolicyStd,MinReturn,AverageReturn,LossBefore,PolicyExecTime,dLoss,StdReturn,Perplexity,AverageDiscountedReturn,ExplainedVariance,MeanKLBefore
0.9085021639,27.0357794762,11488.4792513847,0.009938782,3.1422598,371,-0.05908163,1,-452.0291796781,0.0025393963,21.9310867786,1.1964641,-452.0291796781,-452.0291796781,5.2452087E-08,0.0957250595,0.05908168,0,23.156137,-328.1620621507,-3.0141039891,0
0.8570745495,26.741091013,11515.2654492855,0.0069676233,3.1498415,372,-0.042367145,1,-842.4309581604,0.0025687218,21.5748009682,1.2109559,-842.4309581604,-842.4309581604,-3.8146972E-08,0.0933461189,0.04236711,0,23.332367,-543.0622756247,0.7535896791,0
0.8484442069,26.8650503159,11542.1761670113,0.0072499667,3.1464956,373,-0.07012619,1,-636.2155067315,0.0025589466,21.6426169872,1.2092738,-636.2155067315,-636.2155067315,1.9073486E-08,0.0928609371,0.07012621,0,23.254429,-429.6284011074,0.906685682,0
0.8450388171,26.6186056137,11568.8431267738,0.009387026,3.1798666,374,-0.03684289,1,-794.4696079473,0.0026152134,21.3645648956,1.2315457,-794.4696079473,-794.4696079473,-3.8146972E-08,0.0970199108,0.036842853,0,24.043545,-527.4477169634,0.965983821,0
0.9146656851,39.5256991386,11608.4128727913,0.009827295,3.189421,375,-0.0727306,2,-333.9674072327,0.0036854744,34.2732384205,1.2361857,-579.7724984461,-456.8699528394,3.892548E-08,0.141523838,0.07273064,122.9025456067,24.274366,-338.7863376478,-0.2101248147,0
0.8101724327,32.461180687,11640.9224271774,0.0072602406,3.1893451,376,-0.058904085,2,-337.6783390825,0.0027780533,27.2714221478,1.233554,-384.9846415591,-361.3314903208,9.3497485E-09,0.1033248901,0.058904096,23.6531512383,24.272526,-292.8561980325,0.6779358944,0
0.8486606162,26.9047348499,11667.8796126842,0.00900251,3.1769106,377,-0.10770848,1,-808.5212347696,0.0025451183,21.6715340614,1.2232193,-808.5212347696,-808.5212347696,1.9073486E-08,0.0913939476,0.1077085,0,23.97258,-527.3447988282,0.1171478661,0
0.7891895355,44.6289203167,11712.5601713657,0.007028832,3.2279875,378,-0.050383154,3,-280.8317364283,0.0038945675,39.4909017086,1.2573018,-364.8932444384,-329.846146019,3.568169E-08,0.1515123844,0.05038319,35.7108631301,25.228834,-270.8016345572,0.9278957854,0
0.8835836806,26.9302408695,11739.5369496346,0.007875566,3.217281,379,-0.021685028,1,-602.1619642328,0.0026619434,21.7091901302,1.2478765,-602.1619642328,-602.1619642328,-1.9073486E-08,0.0885550976,0.02168501,0,24.960163,-417.5184006723,-0.6842746842,0
0.8507756694,26.8071343899,11766.4024281502,0.00789424,3.2145798,380,-0.07257219,1,-648.6659666086,0.002654314,21.5506067276,1.2434365,-648.6659666086,-648.6659666086,2.3841858E-08,0.0998933315,0.07257221,0,24.89283,-438.6110059995,0.9759826833,0
0.9021845028,39.6576442719,11806.1088120937,0.008755553,3.1903212,381,-0.052345365,2,-321.4821516048,0.0039439201,34.4787299633,1.227169,-674.8240443901,-498.1530979974,0,0.1392776966,0.052345365,176.6709463926,24.29623,-361.3057868471,0.7075150179,0
0.8150262106,26.9471821785,11833.1051249504,0.0096847825,3.1695414,382,-0.05390046,1,-507.8938005607,0.0024139881,21.7831351757,1.2114154,-507.8938005607,-507.8938005607,9.536743E-09,0.0953211784,0.053900473,0,23.796568,-365.5239345139,0.9473691325,0
0.8675424299,32.3700926304,11865.5270414352,0.008812574,3.129993,383,-0.10710867,2,-399.0261515858,0.0027546883,27.197275877,1.1976286,-429.0625659835,-414.0443587846,9.169946E-09,0.0945680141,0.107108675,15.0182071989,22.87382,-331.4979220233,0.9465771176,0
0.7620156256,26.8344991207,11892.4187455177,0.0064629107,3.1301935,384,-0.032633036,1,-747.6483860283,0.002518177,21.6711673737,1.1978225,-747.6483860283,-747.6483860283,0,0.0961694717,0.032633036,0,22.878405,-499.0933475174,-0.3962766401,0
0.9076146882,32.5923981667,11925.0587496758,0.00831761,3.173885,385,-0.031545676,2,-291.7710402829,0.0027186871,27.3415293694,1.2205741,-473.009315057,-382.3901776699,-2.7776922E-08,0.1044232845,0.03154565,90.6191373871,23.90016,-304.7131930602,0.7996942528,0
0.9314929194,40.7197501659,11965.8237555027,0.0092649,3.1675603,386,-0.07649543,2,-374.5893077737,0.0038442612,35.5804095268,1.2157346,-526.7300773606,-450.6596925671,-4.363216E-08,0.1461427212,0.07649539,76.0703847935,23.749474,-330.9192297085,-2.8248874568,0
0.9433109711,52.9742147923,12018.8479113579,0.006783025,3.1838107,387,-0.051789377,3,-277.7377528352,0.0050520897,47.7229170799,1.2280809,-531.4674331706,-392.0847733916,2.0679163E-08,0.1751022339,0.0517894,105.0865519282,24.138563,-299.723845438,0.1958934229,0
0.7657178697,26.8765506744,12045.7698886395,0.007691368,3.1639695,388,-0.059945382,1,-389.3373200775,0.0025253296,21.729804039,1.2151278,-389.3373200775,-389.3373200775,1.7881394E-08,0.0977740288,0.0599454,0,23.664347,-289.9934644319,0.4175407998,0
0.8392669343,26.6553134918,12072.4711649418,0.008272801,3.1622257,389,-0.04224345,1,-612.6632936506,0.0026118755,21.4630541801,1.2137755,-612.6632936506,-612.6632936506,1.9073486E-08,0.0945007801,0.04224347,0,23.623116,-411.3892669852,0.8179384974,0
0.7724914152,38.4448342323,12110.9634203911,0.009371644,3.2119446,390,-0.023927864,3,-57.7590728376,0.0029001236,33.2710158825,1.244452,-412.7551589831,-286.1879851938,8.749305E-09,0.1151223183,0.023927873,161.8382229935,24.827318,-232.3648297158,0.6604151034,0
0.7589431209,32.4574131966,12143.4707961082,0.009713495,3.2077768,391,-0.062165476,2,-358.0805761698,0.0026478767,27.2184195518,1.2416589,-402.181159023,-380.1308675964,-8.765389E-09,0.1048469543,0.06216547,22.0502914266,24.724058,-306.118702011,0.7520945872,0
0.9431953548,53.139895916,12196.6760962009,0.00732853,3.236595,392,-0.04643008,3,-267.7989314207,0.0051932335,47.946557045,1.2665613,-457.9626999567,-344.9186455935,2.6457164E-08,0.1915361881,0.046430107,81.6842840027,25.446924,-267.2739751646,-0.3647182024,0
0.9294972797,40.2164027691,12236.9407782555,0.0065555414,3.2325592,393,-0.04951064,2,-327.0547252878,0.0039184093,35.036469698,1.2585957,-945.2045244899,-636.1296248889,2.5262896E-08,0.1441245079,0.049510665,309.0748996011,25.344435,-434.42914731,-1.0429895705,0
0.7613957965,32.5529017448,12269.544560194,0.007529176,3.2354846,394,-0.0790194,2,-273.1123656534,0.0028479099,27.4367976189,1.2656076,-318.1156676501,-295.6140166517,0,0.1006031036,0.0790194,22.5016509984,25.418686,-241.1808542424,-1.6206754443,0
0.7944437934,44.9387328625,12314.5322730541,0.006542061,3.2364278,395,-0.054298554,3,-275.7138387271,0.0038852692,39.7572002411,1.2651293,-375.6234547296,-340.0773940934,-2.5601995E-08,0.1444778442,0.054298528,45.5947280895,25.442673,-276.7289009376,0.9168301778,0
0.6678799396,53.4110212326,12367.9912624359,0.007117271,3.237932,396,-0.02774889,3,-252.4276131149,0.0048844814,48.0920827389,1.2660397,-471.1731614275,-375.4022536572,4.8906376E-08,0.1846973896,0.027748939,91.3507381258,25.480972,-288.4935396186,-17.766455023,0
0.8266098183,32.3816189766,12400.4166889191,0.006905276,3.2304308,397,-0.054267492,2,-323.995704967,0.0026612282,27.2109134197,1.2686187,-328.4459672735,-326.2208361203,-3.272412E-08,0.1007356644,0.05426746,2.2251311532,25.29055,-268.2553491517,0.3826018307,0
0.8846509235,45.0001842976,12445.4653058052,0.009637982,3.2120328,398,-0.07004056,3,-260.5630314549,0.0039904118,39.815056324,1.2553167,-427.8330406687,-352.4665585202,2.6308257E-08,0.1423180103,0.07004059,69.2816444499,24.829508,-285.450412702,0.1224851068,0
0.8832281289,44.8771662712,12490.3883192539,0.009335888,3.2480812,399,-0.07867163,3,-299.1498413041,0.0041644573,39.7335269451,1.280191,-440.1733031724,-370.6549295931,4.9603866E-08,0.1419458389,0.07867168,57.5897240593,25.740902,-296.9015376907,0.3152220868,0
0.8403695698,32.474807024,12522.9115688801,0.008266683,3.2542748,400,-0.0670537,2,-319.4213051221,0.0026195049,27.274323225,1.2865741,-328.3765676459,-323.898936384,-4.674874E-08,0.111702919,0.06705365,4.4776312619,25.900826,-266.1900536274,0.6554551993,0
0.7951089364,44.070037365,12567.0368404388,0.006627949,3.2758145,401,-0.045097765,3,-295.7846867675,0.0037281513,38.8825984001,1.3032029,-328.0601444371,-309.6932848201,-3.1677992E-08,0.139950037,0.04509773,13.5482683783,26.464773,-257.3871460735,0.9533511753,0
0.8687235343,52.3811442852,12619.4639589787,0.0071978136,3.2540739,402,-0.049425993,3,-256.3839442848,0.0048749447,47.1704478264,1.2864963,-583.8380380338,-411.3143165352,2.8412577E-08,0.1928470135,0.049426023,134.2601711394,25.89562,-308.7747335456,-0.0238907884,0
0.6842958008,41.0910539627,12660.6049432755,0.006682867,3.273542,403,-0.03791405,2,-267.9488944165,0.0037715435,35.895301342,1.3029919,-447.5379987684,-357.7434465924,-1.090804E-08,0.1364634037,0.037914038,89.794552176,26.404697,-273.422059387,-0.210988029,0
0.7748021779,44.6945021152,12705.3480508327,0.009257539,3.2727568,404,-0.14725551,3,-267.771601435,0.0038495064,39.421156168,1.2991703,-396.673009314,-321.5771205059,-0.00000008,0.1497125626,0.14725544,54.7348342524,26.383974,-265.605921943,0.9073259141,0
0.7688238078,44.6566991806,12750.0537829399,0.009703753,3.2776523,405,-0.065344796,3,-250.8985768454,0.0038478374,39.3897731304,1.302844,-339.6610182254,-280.501429331,-4.0296097E-08,0.1508791447,0.06534476,41.832150716,26.513453,-235.1397940591,0.9296486656,0
0.6489689992,41.0789513588,12791.1828184128,0.009604678,3.2989023,406,-0.034991995,2,-381.375212081,0.0040323734,35.8443872929,1.3099724,-542.3819757486,-461.8785939148,0,0.1541056633,0.034991995,80.5033818338,27.082893,-340.2853726157,-0.4692518268,0
0.8773087392,44.896296978,12836.135062933,0.0067737233,3.3202608,407,-0.05700812,3,-236.1457056776,0.0038747787,39.6586215496,1.3257432,-433.0507446845,-314.4838951939,6.6227384E-09,0.1452510357,0.05700813,85.2707742393,27.667564,-257.6255319162,0.6529689263,0
0.7226041179,27.0031132698,12863.1843554974,0.009569281,3.3317358,408,-0.03775431,1,-482.113341127,0.0025420189,21.7428102493,1.3351,-482.113341127,-482.113341127,3.8146972E-08,0.0926878452,0.037754346,0,27.986881,-342.311755229,-17.6696292876,0
0.9279457301,40.3935990334,12903.6260306835,0.0064193,3.3394465,409,-0.0660196,2,-323.5409427119,0.0038034916,35.2083723545,1.3403573,-629.3082875318,-476.4246151219,1.2715658E-08,0.1494534016,0.06601962,152.8836724099,28.203512,-343.4018638707,-0.4264606664,0
0.7331231931,27.3409125805,12931.0203268528,0.007538536,3.338878,410,-0.036019053,1,-502.2161520341,0.0027320385,22.0415842533,1.3383068,-502.2161520341,-502.2161520341,-9.536743E-09,0.1016983986,0.036019042,0,28.18748,-350.0219711966,0.3683228199,0
0.7358234829,26.8421509266,12957.9072363377,0.00899407,3.3371007,411,-0.10080018,1,-525.8479854953,0.0024740696,21.5956118107,1.3356061,-525.8479854953,-525.8479854953,-2.6226044E-08,0.0959944725,0.10080015,0,28.13743,-371.5738528299,0.9619347999,0
0.8799998279,38.9149718285,12996.8710193634,0.007281214,3.3224754,412,-0.03466559,2,-216.1894843853,0.0036406517,33.7780077457,1.3258286,-439.2862893281,-327.7378868567,-1.3527295E-08,0.1404411793,0.034665573,111.5484024714,27.728907,-253.4255617584,0.1303671783,0
0.7117062358,39.4283645153,13036.3490271568,0.009552696,3.334908,413,-0.070991695,2,-242.206330791,0.003660202,34.2505221367,1.3308551,-558.1614635585,-400.1838971747,3.3345255E-09,0.1424319744,0.070991695,157.9775663837,28.0758,-301.1169613781,-1.8068851288,0
0.8409064976,32.8006258011,13069.2076821327,0.009998638,3.311665,414,-0.07959154,2,-313.2056609177,0.0026578903,27.4569158554,1.312612,-347.3500148974,-330.2778379075,-3.7398994E-08,0.1029448509,0.079591505,17.0721769899,27.430761,-273.4105790604,-5.7917204624,0
0.9027558288,32.4329795837,13101.6969730854,0.008148768,3.3065784,415,-0.06987318,2,-356.9547247812,0.0026218891,27.2002866268,1.3131171,-368.6711098229,-362.812917302,7.407179E-08,0.103931427,0.06987325,5.8581925208,27.291584,-297.2544666269,0.9754081095,0
0.708234366,39.9723339081,13141.7157785893,0.0068070865,3.323778,416,-0.036481883,2,-353.0165297819,0.0040156841,34.6945824623,1.3199407,-423.1329124244,-388.0747211032,2.5774982E-08,0.1472070217,0.03648191,35.0581913212,27.765047,-301.0004452123,-6.6188441704,0
0.8398738645,32.5972545147,13174.3736989498,0.009528396,3.3053062,417,-0.09773404,2,-265.3963648792,0.0026040077,27.3301475048,1.3129286,-400.4290059956,-332.9126854374,-0.000000007,0.1031064987,0.097734034,67.5163205582,27.256886,-273.3760241304,-2.4686877319,0
0.9317919865,40.3294439316,13214.7543795109,0.007834776,3.2914448,418,-0.05273905,2,-307.9465277549,0.0039057732,35.0601861477,1.3030416,-636.0754423372,-472.0109850461,1.2631448E-08,0.1447608471,0.05273906,164.0644572912,26.881674,-339.4869517599,-3.7174513913,0
0.9351958299,41.0303654671,13255.8342320919,0.0057798494,3.2607534,419,-0.05219207,2,-322.1524143354,0.0038046837,35.8069758415,1.2864507,-499.2463036925,-410.6993590139,-2.5262896E-08,0.1566257477,0.052192044,88.5469446785,26.06917,-297.5519098824,-3.972522572,0
0.8064804737,54.5405726433,13310.4233181477,0.0065170545,3.2286475,420,-0.03453401,3,-285.5261586981,0.0051863194,49.1926515102,1.2691807,-351.5972867958,-313.1655533263,2.8899223E-08,0.2103235722,0.03453404,28.0321770504,25.24549,-247.4110555989,0.351469834,0
0.8670159453,27.1898360252,13337.6587162018,0.008691152,3.2206323,421,-0.049024213,1,-418.9076590295,0.0025775433,21.9659636021,1.2755392,-418.9076590295,-418.9076590295,2.3841858E-08,0.1009459496,0.049024235,0,25.043951,-296.7825903432,0.8991057965,0
0.8294047297,27.1258347034,13364.8364946842,0.008470091,3.219395,422,-0.06519049,1,-491.7190384213,0.0025920868,21.9728746414,1.281261,-491.7190384213,-491.7190384213,-5.7220458E-08,0.1027543545,0.06519043,0,25.012981,-327.5821202952,0.9537760828,0
0.8249785697,33.1248419285,13398.0071160793,0.008826805,3.2146676,423,-0.069652125,2,-274.4168908889,0.002607584,27.9116694927,1.2811307,-324.9677850192,-299.692337954,9.3497485E-09,0.0983397961,0.06965213,25.2754470652,24.895014,-248.017703806,0.5509220086,0
0.7564342717,28.0030071735,13426.0575528145,0.009293608,3.2020922,424,-0.017061032,1,-947.789581021,0.0023994446,22.7500965595,1.26791,-947.789581021,-947.789581021,-9.536743E-09,0.1022233963,0.017061023,0,24.58391,-601.548065268,-0.0973484379,0
0.8461568385,27.3887879848,13453.4988942146,0.008149636,3.2033548,425,-0.045794915,1,-428.5106601836,0.002666235,22.1652915478,1.2536919,-428.5106601836,-428.5106601836,-9.536743E-09,0.09998703,0.045794904,0,24.614971,-310.5278335813,-14.7233216234,0
0.8332334705,27.2174961567,13480.7637627125,0.006935844,3.190697,426,-0.040526904,1,-648.491618654,0.0025999546,22.0019135475,1.2458068,-648.491618654,-648.491618654,1.9073486E-08,0.1009297371,0.040526923,0,24.30536,-432.1587421057,0.909194816,0
0.9001965543,32.4480359554,13513.2627177238,0.009608575,3.229526,427,-0.082467526,2,-406.6210471733,0.0027422905,27.2061173916,1.2649622,-408.5305658346,-407.575806504,-1.8517948E-08,0.1035654545,0.08246751,0.9547593306,25.26768,-326.8424536151,-0.5835138318,0
0.8139168391,32.5887992382,13545.9144032002,0.009259729,3.1966066,428,-0.057703905,2,-255.757316971,0.0029072762,27.470700264,1.2403995,-293.6578943722,-274.7076056716,-9.44232E-09,0.0980095863,0.057703894,18.9502887006,24.449423,-229.5250953751,0.4720008763,0
0.7387566835,41.123103857,13587.0988059044,0.0075823623,3.2011182,429,-0.033434406,2,-410.6347270335,0.0043132305,35.8599803448,1.2428601,-463.1190104868,-436.8768687602,0,0.1458387375,0.033434406,26.2421417266,24.559978,-326.2926173918,-2.0124577799,0
0.8938978756,40.8592219353,13628.0051586628,0.009229083,3.2012293,430,-0.039608277,2,-304.5794229232,0.0037565231,35.5676763058,1.2395595,-772.5104578358,-538.5449403795,-1.578931E-08,0.1445257664,0.039608262,233.9655174563,24.562708,-378.227794472,0.3725119988,0
0.8470600374,27.0529472828,13655.1062948704,0.0068796156,3.1972513,431,-0.042366482,1,-501.9850570057,0.0025157928,21.8272147179,1.2378935,-501.9850570057,-501.9850570057,-4.7683715E-09,0.1032209396,0.04236648,0,24.46519,-359.1935317083,0.1456909054,0
0.8253356874,32.3991510868,13687.5528759956,0.008432378,3.1988447,432,-0.05483116,2,-291.7172073954,0.002727747,27.1467938423,1.2338831,-366.3120622798,-329.0146348376,4.2073868E-08,0.1052589417,0.0548312,37.2974274422,24.504204,-268.6106011715,0.9551582371,0
0.8833927906,33.2967483997,13720.8986077309,0.00893975,3.1820676,433,-0.0706562,2,-258.0493194119,0.002797842,28.1430461407,1.2208209,-331.6185362257,-294.8339278188,-4.584973E-09,0.0992388725,0.070656195,36.7846084069,24.096525,-243.865251109,0.9640400039,0
0.8376021626,33.0194935799,13753.9639286995,0.0071613314,3.1894348,434,-0.041801564,2,-279.1568999651,0.0028181076,27.8620135784,1.2229244,-318.3952598965,-298.7760799308,-1.8517948E-08,0.103045702,0.041801546,19.6191799657,24.274702,-247.36793123,0.9729756726,0
0.8989145776,27.169895649,13781.1843364239,0.005770011,3.185382,435,-0.039309207,1,-529.1080192143,0.0025103092,21.9210391045,1.2198714,-529.1080192143,-529.1080192143,6.67572E-08,0.0924260616,0.039309274,0,24.17652,-365.1661898702,0.599527041,0
0.836970094,32.7596399784,13813.9905946255,0.007965521,3.1897886,436,-0.050174613,2,-263.2676484283,0.00273633,27.5920376778,1.219345,-347.5107023443,-305.3891753863,3.209481E-08,0.0995662212,0.050174646,42.121526958,24.283293,-250.3494246534,0.3969101956,0
0.8447662961,40.7337596416,13854.7712116241,0.0068534217,3.1744726,437,-0.05808902,2,-365.9933526171,0.0040810108,35.5352072716,1.2098705,-519.5119785759,-442.7526655965,-1.2631448E-08,0.1541411877,0.05808901,76.7593129794,23.914204,-330.1852507446,0.8732428463,0
0.8155349138,27.038336277,13881.8548514843,0.007298682,3.183183,438,-0.028729249,1,-596.9012116825,0.0027565956,21.8623688221,1.2141153,-596.9012116825,-596.9012116825,9.536743E-09,0.0941026211,0.028729258,0,24.123415,-401.562285188,0.9611464398,0
0.9261555133,33.1882898808,13915.0892806053,0.009255331,3.2175996,439,-0.08672098,2,-285.5449207659,0.0028150082,28.0339207649,1.2332648,-393.627283725,-339.5861022454,1.8339891E-08,0.1049294472,0.086720996,54.0411814795,24.968115,-275.0249383202,0.5100330201,0
0.7871757865,45.2816123962,13960.4207673073,0.009373299,3.2124119,440,-0.04893059,3,-69.9621889772,0.0038950443,39.9437708855,1.2290472,-721.0449421558,-347.864098988,0,0.1486530304,0.04893059,274.2088549498,24.838923,-253.354039042,-2.4201703349,0
0.7958179113,32.8952975273,13993.3667871952,0.0064771324,3.2083962,441,-0.043449346,2,-295.0831527715,0.0027134418,27.7141897678,1.2267166,-313.2014887578,-304.1423207646,4.629487E-08,0.101017952,0.04344939,9.0591679932,24.739378,-246.5863657618,-6.2518817289,0
0.9550404172,32.5143382549,14025.9269702435,0.0063350475,3.2368543,442,-0.056653973,2,-309.2630108282,0.0026314259,27.4296884537,1.2487745,-408.4876916722,-358.8753512502,3.7398994E-08,0.0973174572,0.05665401,49.612340422,25.453527,-286.79054673,0.7467808159,0
nan,52.3062543869,14078.2817881107,0,3.242157,443,nan,3,nan,0.0048971176,47.0225172043,1.2528414,nan,nan,nan,0.1806781292,nan,nan,25.588858,nan,nan,0
nan,43.4174492359,14121.7471802235,0,3.242157,444,nan,3,-231.4078599597,0.0036916733,38.1815211773,1.2528414,-396.9504141134,-294.3211608537,nan,0.1341900826,nan,73.1851622629,25.588858,-243.6905958263,nan,0
0.8729728633,26.6848027706,14148.4783608913,0.006446623,3.242157,445,-0.061957788,1,-721.7236605877,0.0026912689,21.4474272728,1.2528414,-721.7236605877,-721.7236605877,2.8610229E-08,0.1062219143,0.061957818,0,25.588858,-469.3573088939,-70.2936677772,0
0.8853348959,45.8379352093,14194.3687260151,0.008915721,3.2364297,446,-0.063726574,3,-275.1562258196,0.0041310787,40.6658399105,1.2496539,-422.2514169387,-329.7310485179,0,0.153544426,0.063726574,65.7730803228,25.44272,-265.7745408039,-0.6211767587,0
